text_title;sentence_number;include;preceding_word;preceding_word_pos;preceding_word_morph;preceding_word_gls;borrowing;verb;verb_morph;verb_gls;sentence;sentence_gls;sentence_trsl;semantic_field;;;;;;;;;;;;
20230519-WheatCuttingDiscussionBetweenNoorHussanMisbahSirajAndMuneerAhmad;71;no;nimaːi;n;nimaːi;half;Per;ketok;ke-tok;do-prf.1pl;ie rai amaj nimaːi ke-tok au;yes we.erg half do-prf.1pl and;yes brother we have done half;;;;;;;;;;;;;
20230519-WheatCuttingDiscussionBetweenNoorHussanMisbahSirajAndMuneerAhmad;72;no;nimaːi;n;nimaːi;half;Per;ketoaː;ke-to-aː;do-prf.2pl-q;nimaːi ke-to-aː;half do-prf.2pl-q;done half?;;;;;;;;;;;;;
20230215-SharGhaniTreatmentWitPatient;79;no;henɖal;n;henɖal;handling;Eng;kemek;ke-mek;do-prs.1pl;tasun-a ilaːʥ-naːm -a taːnai ke-mek taːnai henɖal ke-mek;dist.gen.pl-m treatment-pl obl self do-prs.1pl self handling do-prs.1pl;just do that type of treatment;;;;;;;;;;;;;
20230215-SharGhaniTreatmentWitPatient;90;no;henɖal;n;henɖal;handling;Eng;kemek;ke-mek;do-prs.1pl;waːri alhamdulillah ama te mi ʥo henɖal ke-mek;rest praise be to God we dist.obl.sg handling do-prs.1pl;The rest, here we do as much as we can;;;;;;;;;;;;;
20230215-SharGhaniTreatmentWitPatient;163;no;henɖal;n;henɖal;handling;Eng;kemaːn;ke-maːn;do-prs.3sg;haft-aːn-i des -i kara zanaːna-i kes bot ba tasu henɖal ke-maːn;Saturday-gen-f day erg/ins some woman-attr case be.pst.3pl irr dist.obl.pl handling do-prs.3sg;On Saturdays she handles such cases;;;;;;;;;;;;;
20230215-SharGhaniTreatmentWitPatient;164;no;henɖal;n;henɖal;handling;Eng;kemek;ke-mek;do-prs.1pl;wari alhamdulillah ki qism -an-a masala bua ba ama henɖal ke-mek;rest praise be to God what kind gen-m problem be.pst.3m.sg irr we handling do-prs.1pl;In addition, Alhamdulillah, we see all kinds of problems;;;;;;;;;;;;;
20230215-SharGhaniTreatmentWitPatient;182;no;henɖal;n;henɖal;handling;Eng;kemek;ke-mek;do-prs.1pl;waːri biːs din ama taːnai henɖal ke-mek;other twenty day we self handling do-prs.1pl;We do that duty for the remaining twenty days;;;;;;;;;;;;;
20230215-SharGhaniTreatmentWitPatient;190;no;henɖal;n;henɖal;handling;Eng;kemaːn;ke-maːn;do-prs.3sg;taːhir tasan-a naːm tʰina se dameɽ -a henɖal ke-maːn;Tahir dist.gen.sg-m name be.prs.3m.sg dist.sg Damil obl handling do-prs.3sg;Tahir is his name and he manages Damil;;;;;;;;;;;;;
20230215-SharGhaniTreatmentWitPatient;208;no;henɖal;n;henɖal;handling;Eng;kemet;ke-met;do-prs.3pl;time baːraː zan te laːm -a henɖal ke-met poliu-a ɖor ʈu ɖor;dist.pl twelve person dist.obl.sg village obl handling do-prs.3pl Polio-obl door to door;Those twelve men conduct polio campaign by going door to door in this village;;;;;;;;;;;;;
20230215-SharGhaniTreatmentWitPatient;216;no;henɖal;n;henɖal;handling;Eng;kemek;ke-mek;do-prs.1pl;au en tareqa -e ama poliu -a henɖal ke-mek;and prox.erg/ins way erg/ins we Polio obl handling do-prs.1pl;This is how we run our polio campaign;;;;;;;;;;;;;
20220123-MAShahAdbiSargarmi;99;yes;tajaːr;adj;tajaːr;ready;Ar;kei;ke-i;do-cv;tajaːr ke-i vaxt-a;ready do-cv time-obl;prepared it;18;;;;;;;;;;;;
20220123-MAShahAdbiSargarmi;169;yes;tajaːr;adj;tajaːr;ready;Ar;kejeta;ke-jeta;do-fut.3pl;ef el aːi-an-a taaun-e sara asa bi tajaːr ke-jeta inɕaː allah aman-i umed tʰini asa bi tasu ɬ-imek;FLI-gen-m help(?)-erg/ins with prox.obl.sg add ready do-fut.3pl inshallah our-f hope be.prs.3f.sg prox.obl.sg add dist.obl.pl give-prs.1pl;we hope InshaAllah with the help of FLI it will be completed;9;;;;;;;;;;;;
20220123-MAShahAdbiSargarmi;174;yes;tajaːr;adj;tajaːr;ready;Ar;kedaːum;ke-daːum;do-dist.pst.1sg;asa muj tajaːr ke-daːum i-tena manzi graːmar au matal au naqal ki tʰanet ba;prox.obl.sg I.erg ready do-dist.pst.1sg from.there with/at grammar and proverb and copy(?) be.prs.3pl irr;i have completed it, and it has proverbs in it;18;;;;;;;;;;;;
20211003-RahimFarming;43;yes;paːk;adj;paːk;clean;Per;kei;ke-i;do-cv;paːk ke-i ja panʦ troɽa ʂaːli bui parz-os-aː;clean do-cv indf five grain rice be.pst.3f.sg understand-pst.2sg-q;After cleaning, there was five grains of paddy;8;;;;;;;;;;;;
20220701-AbulHassanNahairSafai;6;yes;safaː;adj;safaː;clean;Ar;kemet;ke-met;do-prs.3pl;kʰanʈa-a safaː ke-met;drain-obl clean do-prs.3pl;Clean the canal;8;;;;;;;;;;;;
20220701-AbulHassanNahairSafai;20;yes;safaː;adj;safaː;clean;Ar;kemek;ke-mek;do-prs.1pl;aːxiria naːkaːm bi nori asa kata kaːl-a ki du waːr safaː ke-mek xo giri bi punz-imaːn;finally unsuccessful add now prox.obl.sg a.few year-obl two time clean do-prs.1pl but then add get.damaged-prs.3sg;Finally, we try to repair it by our own help, but it still gets damaged.;9;;;;;;;;;;;;
20220701-AbulHassanNahairSafai;34;yes;safaːi;adj;safaː-i;clean;Ar;kemek;ke-mek;do-prs.1pl;safaː-i ke-mek asa maraːmat ke-wok ba te pudama ʥanɬ bui tasa ʥanɬ-a ama patagiri ama kaːmiaːb ker-ika;clean do-prs.1pl prox.obl.sg repair do-pst.1pl irr here before water.mill be.pst.3f.sg dist.obl.sg water.mill-obl we back we success do-fut.1pl;Now we are cleaning it, then our old Water Mill will also be active.;9;;;;;;;;;;;;
20230507-ConversationBetweenQilaatKhanAndWarisha;144;yes;safaːˈi;adj;safaː-ˈ-i;clean;Ar;kemaːniuaː;ke-maːniu-aː;do-prs.2pl-q;waːri kilaːs-naːm -a baj ki safaː-ˈ-i ke-maːniu-aː kilaːs-naːm -an-i;besides class-pl obl good any(thing) clean-nmlz do-prs.2pl-q class-pl gen-f;did you clean your class room?;9;;;;;;;;;;;;
20230519-WheatCuttingDiscussionBetweenNoorHussanMisbahSirajAndMuneerAhmad;100;yes;paːk;adj;paːk;clean;Per;keiau;ke-iau;do-opt;sai paːk ke-iau ai woj ki ɕai ke-maːniu ai te ʈʰaːn -a taŋga-i wo-ito ai saːf;fine clean do-opt hey prox.sg what thing do-prs.2pl hey dist.obl.sg area obl throw-cv leave-prf.2pl hey all;clear that, what to do by throwing at this place;8;;;;;;;;;;;;
20230519-WheatCuttingDiscussionBetweenNoorHussanMisbahSirajAndMuneerAhmad;101;yes;paːk;adj;paːk;clean;Per;kemaːntiu;ke-maːntiu;do-debit.2pl;sai paːk ke-maːntiu rai imraːn xaːn-i tʰini miãː xo pata tʰina naː;clean do-debit.2pl Imran Khan-nmlz be.prs.3f.sg I.dat knowledge be.prs.3m.sg;also clear this, it's Imran Khan's government you people know that, right;8;;;;;;;;;;;;
20230519-WheatCuttingDiscussionBetweenNoorHussanMisbahSirajAndMuneerAhmad;211;yes;paːk;adj;paːk;clean;Per;kes;k-es;do-proh;asa bi paːk k-es biten asa baːl-a ai ai pataj baːl-imaːnti;prox.obl.sg add clean do-proh please prox.obl.sg look-imp.sg hey hey after look-debit.2pl;clean it up, and yes see back;8;;;;;;;;;;;;
20230624-AgricultureActivity;139;yes;safaː;adj;safaː;clean;Ar;kemek;ke-mek;do-prs.1pl;kʰanʈa amaj asa maːla kʰanʈa karik tʰana ba ama du ʈem -a safaː ke-mek;drain we.erg prox.obl.sg down drain which be.prs.3m.sg rel we two time obl clean do-prs.1pl;that drain, we clean this drain below twice;8;;;;;;;;;;;;
20230624-AgricultureActivity;140;yes;safaː;adj;safaː;clean;Ar;kerana;ker-ana;do-nonfin.debit;jak ate ʈem -a jak bi wasan safaː ker-ana tʰina;one here time obl one add spring clean do-nonfin.debit be.prs.3m.sg;once at this time and once at the spring;8;;;;;;;;;;;;
20230111-AhsanUllahDriver;5;yes;sutraːi;n;sutraːi;cleaning;;kerimaːn;ker-imaːn;do-prs.3sg;ate ihsaːn tʰana taːnu gaːɽai-an-i safaː-i sutraːi ker-imaːn;here Ihsan be.prs.3m.sg self's car-gen-f clean cleaning(?) do-prs.3sg;here Ihsan is cleaning his car;9;;;;;;;;;;;;
20220123-MAShahAdbiSargarmi;185;yes;tajaːr;adj;tajaːr;ready;Ar;ketua;ke-tua;do-prf.1pl(?);time tine tʰanet tasu bi tine tajaːr ke-tua;dist.pl there be.prs.3pl dist.obl.pl add there ready do-prf.1pl(?);they are made there;9;;;;;;;;;;;;
20221009-AbulHassanCuttingMaize;21;yes;safaː;adj;safaː;clear;Ar;kerana;ker-ana;do-nonfin.debit;safaː ker-ana tana safaː ker-i;clear do-nonfin.debit be.prs.3m.sg clear do-cv;If you want to clean, we will clean;9;;;;;;;;;;;;
20221009-AbulHassanCuttingMaize;21;yes;safaː;adj;safaː;clear;Ar;keri;ker-i;do-cv;safaː ker-ana tana safaː ker-i;clear do-nonfin.debit be.prs.3m.sg clear do-cv;If you want to clean, we will clean;9;;;;;;;;;;;;
20151225-DinMuhammadFolkTale;160;;kʰas;n;kʰas;harm;;ketum;ke-tum;do-prf.1sg;men-i muj ki kʰas ke-tum ta mã ki har ʈʰaːnik-a taklif feda-maːniu ʥa-i kʰanʈ ke-us;your.pl-f I.erg to harm do-prf.1sg to every place-obl upsetting reach-prs.2pl say-cv voice do-pst.3sg;What harm have I done to you people that you are bothering me.;;;;;;;;;;;;;
20151225-DinMuhammadFolkTale;163;;kʰas;n;kʰas;harm;;ketum;ke-tum;do-prf.1sg;ze ae muj me manzi ki kʰas ke-tum te duniaː bi mo na waɽ-o te muʈʰa manzi bi mo na wai-maːniu ʥa-i au ja kʰanʈ aːj-i;comp hey I.erg you.pl.obl with/at to harm do-prf.1sg dist.obl.sg world add I.obl not leave-pst.2pl dist.obl.sg tree with/at add I.obl not make-prs.2pl say-cv and indf voice come-cv;A voice came from inside that what sin have I committed for which you are punishing me.;;;;;;;;;;;;;
20230111-AhsanUllahDriver;10;yes;safaːiː;adj;safaː-i-i;clear;Ar;kemek;ke-mek;do-prs.1pl;au sa ama safaː-i-i ke-mek;and prox.obl.sg we clear-nmlz do-prs.1pl;we clean it;9;;;;;;;;;;;;
20220123-MAShahAdbiSargarmi;197;no;tajaːr;adj;tajaːr;ready;Ar;ketum;ke-tum;do-prf.1sg;tasun-a patagran ʐupa-i itãː ki aːn-i muj asu tajaːr ke-tum;dist.gen.pl-m back make-cv to.here to bring-cv I.erg prox.obl.pl ready do-prf.1sg;i have summarise them and rearrange them here;;;;;;;;;;;;;
20220123-MAShahAdbiSargarmi;57;yes;selekʈ;n;selekʈ;select;Eng;keron;ker-on;do-pst.3pl;ʨatraːl skaːuʈ-an giri es es ʥi gorila-ãː mo selekʈ ker-on;Chitral scout-gen then SSG Gorilla-dat I.obl select do-pst.3pl;in chitral scouts i was selected as SSG Gorilla;19;;;;;;;;;;;;
20220123-MAShahAdbiSargarmi;23;yes;ɕuru;n;ɕuru;start;Ar;keua;ke-ua;do-pst.3m.sg;ama maʥbur bi asa ɬam-a tine vaxt-a paːɬi ɕuru ke-ua;we obliged add prox.obl.sg work-obl that.obl time-obl after start do-pst.3m.sg;we stared the work on that time compulsively;18;;;;;;;;;;;;
20220123-MAShahAdbiSargarmi;30;yes;ɕuro;n;ɕuro;start;Ar;kerum;ker-um;do-pst.1sg;en vaʥa-e sara muj gavar baːti-e lik-ik ɕuro ker-um san unis sau sattar-a paːɬi;prox.erg/ins reason-erg/ins with I.erg Gawar word-erg/ins write-pst.1pl start do-pst.1sg nineteen hundred seventy-obl after;for that reason i stared to write Gawarbati from year nineteen hundreed and seventy;18;;;;;;;;;;;;
20220123-MAShahAdbiSargarmi;103;yes;ɕuro;n;ɕuro;start;Ar;kaitum;ka-itum;do-prf.1sg;voi bajaːlis hazaːr-an-i tʰini nori karik zi muj ɕuro ka-itum ba satːr hazaːr-an-i voi ravaːn tʰini;prox.sg forty.two thousand-gen-f be.prs.3f.sg now which comp I.erg start do-prf.1sg irr seventy thousand-gen-f prox.sg moving be.prs.3f.sg;it is of forty two thousand, and the one started now it is of seventy thousand;18;;;;;;;;;;;;
20220123-MAShahAdbiSargarmi;152;yes;ɕuro;n;ɕuro;start;Ar;keika;ke-ika;do-fut.1pl;asuĩ ʥavoni sonkeʦi ʥa-i asa risaːla-a ama ɕuro ke-ika;prox.erg.pl say-cv prox.obl.sg magazine-obl we start do-fut.1pl;they told to establish a magazine;9;;;;;;;;;;;;
20220123-MAShahAdbiSargarmi;155;yes;ɕuro;n;ɕuro;start;Ar;keidaːum;ke-idaːum;do-dist.pst.1sg;au ke-jeta au ke-ik-e pat muj taːrex-a bi lik-ik ɕuro ke-idaːum;and do-fut.3pl and do-vn-erg/ins after I.erg history-obl add write-vn start do-dist.pst.1sg;and i also started work on history;19;;;;;;;;;;;;
20220123-MAShahAdbiSargarmi;232;yes;ɕuro;n;ɕuro;start;Ar;keitum;ke-itum;do-prf.1sg;tamaːm har ɕai ite mauʥud tʰanet asun-i madad-e muj asu ɕai-naːm-a tajaːr ke-ik ɕuro ke-itum;all every thing here present.moment be.prs.3pl prox.gen.sg-f help-erg/ins I.erg prox.obl.pl thing-pl-obl ready do-vn start do-prf.1sg;Because of all these things, I have started this work;18;;;;;;;;;;;;
20220123-MulaAdinaLokDastan;49;yes;muqaːbila;n;muqaːbil-a;competing;Ar;keike;ke-ik-e;do-vn;asa pena ja du kaːl muqaːbil-a ke-ik-e pat;prox.obl.sg from one two year competing-obl do-vn after;After competing with them for one or two years;19;;;;;;;;;;;;
20220718-FazalHakimAfghanAboutLibatary;36;no;heɽaːna;nm;heɽa-an-a;heart-gen-m;;kemaːntikia;ke-maːntikia;do-debit.1pl;kata gawar tinet ba kata aman qaum tina ba saːf-ãː xidmat lipl-a heɽa-an-a ke-maːntikia;how.many Gawar be.prs.3pl irr how.many our tribe be.prs.3f.sg irr all-dat service open(?)-m heart-gen-m do-debit.1pl;As much as our Gawar community is, will serve them all with open heart;;;;;;;;;;;;;
20220123-MulaAdinaLokDastan;50;yes;muqaːbla;n;muqaːbl-a;competing;Ar;kei;ke-i;do-cv;paʨːas saːl hukumat dar-itini teniaːpat ja du kaːl muqaːbl-a ke-i jaː voi d-itana jaː voi ɕahid b-itana;fifty year government stay-prf.3f.sg that.dat-after one two year competing-obl do-cv or prox.sg go-prf.3m.sg or prox.sg martyred be-prf.3m.sg;The government remained in power for fifty years and then it was martyred in the contest and the government fell into the hands of another;19;;;;;;;;;;;;
20220123-MulaAdinaLokDastan;76;yes;fataʰ;adj;fataʰ;conquered;Ar;kerua;ker-ua;do-pst.3m.sg;tasan-a qala-a fataʰ ker-ua ʥa-von jak ɕai tuzk-i baːbaːri-a jak ʈʰaːn-a vari ʈʰaːn-a time lik-aːn d-itanet;dist.gen.sg-obl fort-obl conquered(?) do-pst.3m.sg say-pst.3pl one thing Tazak Babri-obl one area-obl area-obl dist.pl write-pass go-prf.3pl;He said that the fort was conquered and it has been written in one place in Tazak Babri;20;;;;;;;;;;;;
20220123-MulaAdinaLokDastan;271;yes;ixtiaːr;<Not Sure>;ixtiaːr;control;Ar;keton;ke-ton;do-prf.3pl;au zin-i ɕila tʰanet ze ite alaːqa-an-a d-itanet ba tasĩ bel mazhab ixtiaːr ke-ton;and f such.thing be.prs.3pl comp here area-gen-m go-prf.3pl dist.erg.pl other(?) religion control(?) do-prf.3pl;There are also those who have migrated from the area and adopted different nationalities;19;;;;;;;;;;;;
20220123-MulaAdinaLokDastan;36;yes;tɛr;adj;tɛr;passing;Psh;kemek;ke-mek;do-prs.1pl;ama tanu maflukulhaːlia vaxt tɛr ke-mek;we self's time passing do-prs.1pl;We spend time in our miserable condition;19;;;;;;;;;;;;
20220123-MulaAdinaLokDastan;182;yes;ter;adj;ter;passing;Psh;kejet;kejet;do.pst.3pl;tine hadika-a ʥ-i taːnu ʨila naːm-a tine ter kejet;there place(?)-obl come-cv self's pl-obl there passing do.pst.3pl;They used to come here and spend their time;9;;;;;;;;;;;;
20220123-MulaAdinaLokDastan;290;yes;ter;adj;ter;passing;Psh;kemek;ke-mek;do-prs.1pl;voi aman-i guzraːn tʰini te ter ke-mek au;prox.sg our-f living(?) be.prs.3f.sg dist.obl.sg passing do-prs.1pl and;This is our work and hence passes;9;;;;;;;;;;;;
20220123-MulaAdinaLokDastan;307;yes;ter;adj;ter;passing;Psh;keron;ker-on;do-pst.3pl;aman-a datbaːb-e xo taːnu guzraːn-a ter ker-on taːnu vaxt-a ite ter ker-on;our-m uncle-father-erg/ins but self's living(?)-obl passing do-pst.3pl self's time-obl here passing do-pst.3pl;Our forefathers spent their time here;9;;;;;;;;;;;;
20220123-MulaAdinaLokDastan;307;yes;ter;adj;ter;passing;Psh;keron;ker-on;do-pst.3pl;aman-a datbaːb-e xo taːnu guzraːn-a ter ker-on taːnu vaxt-a ite ter ker-on;our-m uncle-father-erg/ins but self's living(?)-obl passing do-pst.3pl self's time-obl here passing do-pst.3pl;Our forefathers spent their time here;9;;;;;;;;;;;;
20220123-MulaAdinaLokDastan;206;yes;ʨʰaːp;<Not Sure>;ʨʰaːp;publication;;keitus;ke-itus;do-prf.3sg;au se tajaːr b-itana au piɕaːvar universʈij-e tasa ʨʰaːp ke-itus;and dist.sg ready be-prf.3m.sg and Peshawar university-erg/ins dist.obl.sg publication(?) do-prf.3sg;He is ready and published from the University of Peshawar;9;;;;;;;;;;;;
20220123-MulaAdinaLokDastan;207;yes;ʨʰap;<Not Sure>;ʨʰap;publication;;keitus;ke-itus;do-prf.3sg;nasrullah ʥaːn vazir saːhib e se ɖaːirekʈar tʰana poɕto akaɖmi-an-a ten tasa ʨʰap ke-itus;Naseerullah Jan Wazir Sir erg/ins dist.sg director be.prs.3m.sg Pashto academy-gen-m dist.erg.sg dist.obl.sg publication(?) do-prf.3sg;Naseerullah Jan Wazir Sahib who is the director of Pashto Academy has published it;18;;;;;;;;;;;;
20220123-MulaAdinaLokDastan;26;yes;hisaːb;<Not Sure>;hisaːb;reckon;Ar;kemet;ke-met;do-prs.3pl;jaːfis-an-a nasal jaːʥuʥ maːʥuʥ-an-a manzi ama hisaːb ke-met;Japheth-gen-m Gog Magog-gen-m with/at we reckon do-prs.3pl;Gog and Magog reckon with Yapheth's descendants;16;;;;;;;;;;;;
20220124-SadaatVisitAkroiToArandugole;27;yes;kraːs;nm;kraːs;cross;Eng;keua;ke-ua;do-pst.3m.sg;ɣruʥo naːu ʥa-i darai ʈʰaːn tʰana ten-faːr tutaːnu paʈa-i-naːm-a kraːs ke-ua;Gurjo ditch(?) say-cv above area be.prs.3m.sg yonder Tutanon Patta-pl-obl cross do-pst.3m.sg;After passing through a place called Gurjo, another place also crossed Tutanon Patta.;10;;;;;;;;;;;;
20220124-SadaatVisitAkroiToArandugole;108;yes;kraːs;nm;kraːs;cross;Eng;ke;ke;do.cv;naːwaxt bui-ãː tendaːmi ɬit-ok ɬit-ok goɽagal-a bi kraːs ke;late be.pst.3f.sg-dat further(?) pst.1pl pst.1pl Gowra-Gul-obl add cross do.cv;But we continued our journey and crossed Gowra Gul as well;10;;;;;;;;;;;;
20220124-SadaatVisitAkroiToArandugole;62;yes;xarʨa;n;xarʨa;expense;Per;ke;ke;do.cv;xarʨa ke niaː maut-a manzi muɕ-ik-a ʂaʦi ʥo tasa roɖ-a aman-i nazarãː aːj-i;expense do.cv obl with/at play-vn-obl for dist.obl.sg road-obl our-f come-cv;When we saw the rough road;15;;;;;;;;;;;;
20230114-SidiqAkberShopKeparWithHabibShah;115;yes;raːbita;n;raːbita;contact;Ar;keidaːum;ke-idaːum;do-dist.pst.1sg;nori raːbita ke-idaːum tasa manzi;now contact(?) do-dist.pst.1sg dist.obl.sg with/at;i had contacted now;19;;;;;;;;;;;;
20220124-SadaatVisitAkroiToArandugole;30;yes;sat;n;sat;invite;;keus;ke-us;do.pst.3sg;ʥo tasa manzi milaːu bok milaːu bok-ãː ʥamaːid-a niɕ-i teni aːisaː maːisaː ʥa-us ʥo giri ʨai-n-i sat ke-us;dist.obl.sg with/at met be.pst.1pl met be.pst.1pl-dat mosque-obl sit-cv welcome m-redupl say-pst.3sg then tea-gen-f do.invite-pst.3sg;So when we met him, we were in the mosque, then he invited us for tea.;19;;;;;;;;;;;;
20220124-SadaatVisitAkroiToArandugole;31;yes;sat;n;sat;invite;;keusãː;ke-us-ãː;do.pst.3sg-dat;ʨai-an-i sat ke-us-ãː amaj ʥa-ua ʨai xo ama tu ɬ-imes xo ama endaːmi tar-imek;tea-gen-f do.invite-pst.3sg-dat we.erg say-pst.3m.sg tea we.obl you.sg give-prs.2sg but we further(?) swim-prs.1pl;When they invited us for tea, we accepted and told them that we will pass through here and go further.;19;;;;;;;;;;;;
20211107-GulLifeStory;115;no;maɕxultiaː;n;maɕxultiaː;hobby(?);Ar;kewo;ke-wo;do-pst.2pl;woj men-a bak-an-a manana ʨi ʥ-i mo manzi maɕxultiaː ke-wo;prox.sg your.pl-m side-gen-m that come-cv I.obl with/at hobby(?) do-pst.2pl;Thank you for coming here and engaging with me;;;;;;;;;;;;;
20220718-QaderAndBabarConversation;7;no;maɕxultiaː;n;maɕxultiaː;hobby(?);Ar;kerimet;ker-imet;do-prs.3pl;au ime du-mi taːnu manzi maɕxultiaː ker-imet ama asun-a asu maɕxultiaː jak wiɖiu rikaːrɖiŋg-a ki band ker-imek;and prox.pl two-collect self's with/at hobby(?) do-prs.3pl we prox.gen.sg-m prox.obl.pl hobby(?) one video recording-obl to closed do-prs.1pl;These two will have a conversation and we will video it;;;;;;;;;;;;;
20230507-ConversationBetweenTwoStudentEmanAndAfradKhan;9;no;maɕxultiaː;n;maɕxultiaː;hobby(?);Ar;kereta;ker-eta;do-fut.3pl;maɕxultiaː ker-eta ime du-mi zu gil;hobby(?) do-fut.3pl prox.pl two-collect girl pl;they will talk among themselves;;;;;;;;;;;;;
20230521-GirlsDiscussionAboutGeneralChatting;232;no;maɕxultiaː;n;maɕxultiaː;hobby(?);Ar;kemaːn;ke-maːn;do-ptcp.ipf;ate aːma-a niʂ-i taːnu maɕxultiaː ke-maːn bot;here house-obl sit-cv self's hobby(?) do-ptcp.ipf be.pst.3pl;were chatting while sitting at home;;;;;;;;;;;;;
20230409-GulMuhammadTalkingAboutMeyaMosque;107;no;ʨʰuʈi;n;ʨʰuʈi;holiday;Ur;kemaːn;ke-maːn;do-prs.3sg;giri zaːtak iskul d-imet woj ʨʰuʈi ke-maːn;then young.people school go-prs.3pl prox.sg holiday do-prs.3sg;then he send the children to leave and children went to school;;;;;;;;;;;;;
20220124-SadaatVisitAkroiToArandugole;116;yes;kʰud;nf;kʰud;question;;ke;ke;do.cv;ʥo teni ʥa-us ʨi gawar taːnu ɕai-an-a kʰud ke na-ba-met;dist.erg.sg say-pst.3sg that Gawar self's thing-gen-m question do.cv neg-can-prs.3pl;He told us where the Guar people could ask for their rights;18;;;;;;;;;;;;
20151225-DinMuhammadFolkTale;96.1;;izat;nf;izat;honour;Ar;kejiki;ke-jik-i;do-vn;tãː ʂabaʂau ɕil-i izat tasan-i aman-i ʥaːj-an-i zu tʰɪni ʥa-i ama ta sasi naʂʈa bi en ɬi nes-ok ʥa-i law tasan-i izat ke-jik-i bot;you.sg.dat such-f honour dist.gen.sg-f our-f mother-gen-f daughter be.prs.3f.sg say-cv we sister add prox.erg/ins by come.out-pst.1pl say-cv very dist.gen.sg-f honour do-vn be.pst.3pl;The mother found her daughter, for whom she had become homeless, they respected her;;;;;;;;;;;;;
20151225-DinMuhammadFolkTale;187;;izat;nf;izat;honour;Ar;keiki;ke-ik-i;do-vn;aːma gaː-us aːma gaː-i tasu niʂa-i ʨai ɬ-itus miʂʈi ɬ-itus wagli ker-us ʥo tasun-i law qadar izat ke-ik-i bua;house carry-pst.3sg house carry-cv dist.obl.pl sit.caus-cv tea give-prf.3sg bread give-prf.3sg thing do-pst.3sg dist.gen.pl-f very value(?) honour do-vn be.pst.3m.sg;The king showed good hospitality to them.;;;;;;;;;;;;;
20151225-DinMuhammadFolkTale;216;;izat;nf;izat;honour;Ar;keri;ker-i;do-cv;ama xo xudaːi abaːd-ãː kʰaː-us naː ʥa-i tasan-i law ʂobaːn-i izat ker-i tasa faːʈʂaː-an-i faːʈʂa-i ʥa-us ʨi ã d-imem patagrn;we God building-dat take.out-pst.3sg say-cv dist.gen.sg-f very beautiful-f honour do-cv dist.obl.sg king-gen-f king-erg/ins say-pst.3sg that I go-prs.1sg back;The king was well received and after some time the king left for his kingdom;;;;;;;;;;;;;
20220124-SadaatVisitAkroiToArandugole;76;yes;tajaːr;adj;tajaːr;ready;Ar;keua;ke-ua;do-pst.3m.sg;me pehlaː banda bo tobak mobaka amaj tajaːr ke-ua xo ten bliaːja-e ʥa-us ʨi e ime kara laːrawe tʰi-ta baːl-ika;you.pl first be.pst.2pl gun we.erg ready do-pst.3m.sg dist.erg.sg brother-erg/ins say-pst.3sg that prox.pl who passer-by be-fut.3pl look-fut.1pl;You are the first people. We prepared the gun and my brother told us at home that it will be a passer-by;20;;;;;;;;;;;;
